Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,0.6210405230522156,0.8503401360544217,0.9421768707482994,0.8603182435035706,0.8503401360544217,,,,,accuracy,0.8503401360544217,,85.03401360544217,977,69.413,7.270570341640672,2.083240503092733,10,test,False,,,5
M1,N7,E10b,T12a,categorical,0.5279070138931274,0.8745762711864407,0.9525423728813559,0.8863785862922668,0.8745762711864407,,,,,accuracy,0.8745762711864407,,87.45762711864407,981,67.506,7.272237228919167,2.029196848093239,10,test,False,,,6
M1,N7,E10b,T12a,categorical,0.5027769207954407,0.8648648648648649,0.9628378378378378,0.8710893988609314,0.8648648648648649,,,,,accuracy,0.8648648648648649,,86.48648648648648,985,65.346,7.299893121124479,2.0545651262364593,10,test,False,,,7
M1,N7,E10b,T12a,categorical,0.5582000613212585,0.8537414965986394,0.9421768707482994,0.8611476421356201,0.8537414965986394,,,,,accuracy,0.8537414965986394,,85.37414965986395,979,66.19,7.304646517677996,2.0902217873744626,10,test,False,,,8
M1,N7,E10b,T12a,categorical,0.4832594692707062,0.865979381443299,0.9621993127147767,0.884290874004364,0.865979381443299,,,,,accuracy,0.865979381443299,,86.5979381443299,970,68.853,7.257804886372324,2.0637127594420437,10,test,False,,,9
M1,N7,E10b,T12a,categorical,0.4801237881183624,0.8581081081081081,0.9459459459459459,0.8748850226402283,0.8581081081081081,,,,,accuracy,0.8581081081081081,,85.8108108108108,986,66.956,7.303189934215477,2.062189418594972,10,test,False,,,10
M1,N7,E10b,T12a,categorical,0.6237353086471558,0.8095238095238095,0.9421768707482994,0.8435849547386169,0.8095238095238095,,,,,accuracy,0.8095238095238095,,80.95238095238095,977,68.356,7.272344259975849,2.077827718341515,10,test,False,,,11
M1,N7,E10b,T12a,categorical,0.46400949358940125,0.8605442176870748,0.9625850340136054,0.8784025311470032,0.8605442176870748,,,,,accuracy,0.8605442176870748,,86.05442176870748,979,69.874,7.286606141884361,2.052670576851355,10,test,False,,,12
M1,N7,E10b,T12a,categorical,0.6135861277580261,0.8067796610169492,0.9322033898305084,0.838076114654541,0.8067796610169492,,,,,accuracy,0.8067796610169492,,80.67796610169492,983,70.123,7.290318695891538,2.0542936026800533,10,test,False,,,13
M1,N7,E10b,T12a,categorical,0.576634407043457,0.8281786941580757,0.9553264604810997,0.8490763902664185,0.8281786941580757,,,,,accuracy,0.8281786941580757,,82.81786941580756,970,64.659,7.299028474318627,2.064833090990932,10,test,False,,,14
M1,N7,E10b,T12a,categorical,0.523227870464325,0.8664383561643836,0.9486301369863014,0.8722370862960815,0.8664383561643836,,,,,accuracy,0.8664383561643836,,86.64383561643835,973,70.612,7.29808980486678,2.0684240303868324,10,test,False,,,15
M1,N7,E10b,T12a,categorical,0.7456152439117432,0.8088737201365188,0.9180887372013652,0.8278799057006836,0.8088737201365188,,,,,accuracy,0.8088737201365188,,80.88737201365188,976,68.818,7.321771310249659,2.0757146814618532,10,test,False,,,16
M1,N7,E10b,T12a,categorical,0.6515165567398071,0.8129251700680272,0.9183673469387755,0.8388252258300781,0.8129251700680272,,,,,accuracy,0.8129251700680272,,81.29251700680273,977,67.919,7.296571518393625,2.063711048728835,10,test,False,,,17
M1,N7,E10b,T12a,categorical,0.5862585306167603,0.8299319727891157,0.9625850340136054,0.8554959893226624,0.8299319727891157,,,,,accuracy,0.8299319727891157,,82.99319727891157,980,69.281,7.294011555574697,2.0446045777154565,10,test,False,,,18
M1,N7,E10b,T12a,categorical,0.5568146705627441,0.8581081081081081,0.9290540540540541,0.8744059205055237,0.8581081081081081,,,,,accuracy,0.8581081081081081,,85.8108108108108,985,70.996,7.2746944494152395,2.051028359854399,10,test,False,,,19
M1,N7,E10b,T12b,categorical,0.48438841104507446,0.8344594594594594,0.9695945945945946,0.8645567893981934,0.8344594594594594,,,,,accuracy,0.8344594594594594,,83.44594594594594,986,16.753,7.398586639710363,2.0880208927565347,10,train,False,,,0
M1,N7,E10b,T12b,categorical,0.6322680115699768,0.8243243243243243,0.9459459459459459,0.8480387330055237,0.8243243243243243,,,,,accuracy,0.8243243243243243,,82.43243243243244,984,16.437,7.404969445422789,2.0856138227827796,10,train,False,,,1
M1,N7,E10b,T12b,categorical,0.5845887660980225,0.8412162162162162,0.9425675675675675,0.8556365966796875,0.8412162162162162,,,,,accuracy,0.8412162162162162,,84.12162162162163,985,16.255,7.405802993061323,2.0722020893267663,10,train,False,,,2
M1,N7,E10b,T12b,categorical,0.4630787968635559,0.8745762711864407,0.9559322033898305,0.8841890096664429,0.8745762711864407,,,,,accuracy,0.8745762711864407,,87.45762711864407,981,16.712,7.413571854910502,2.059372716219966,10,train,False,,,3
M1,N7,E10b,T12b,categorical,0.676136314868927,0.8361774744027304,0.9351535836177475,0.8494381308555603,0.8361774744027304,,,,,accuracy,0.8361774744027304,,83.61774744027304,974,16.344,7.400246166858631,2.066990647886476,10,train,False,,,4
M1,N7,E10b,T12b,categorical,0.5017215609550476,0.8513513513513513,0.9459459459459459,0.8708887100219727,0.8513513513513513,,,,,accuracy,0.8513513513513513,,85.13513513513513,985,16.329,7.423257331801774,2.0655220932661833,10,train,False,,,5
M1,N7,E10b,T12b,categorical,0.4462074339389801,0.864406779661017,0.976271186440678,0.881162166595459,0.864406779661017,,,,,accuracy,0.864406779661017,,86.4406779661017,981,16.327,7.380036524930704,2.081362344273505,10,train,False,,,6
M1,N7,E10b,T12b,categorical,0.5308696031570435,0.8440677966101695,0.9525423728813559,0.8618918657302856,0.8440677966101695,,,,,accuracy,0.8440677966101695,,84.40677966101696,981,16.726,7.389946774008175,2.0741237238157915,10,train,False,,,7
M1,N7,E10b,T12b,categorical,0.8388071060180664,0.7864406779661017,0.8949152542372881,0.8138724565505981,0.7864406779661017,,,,,accuracy,0.7864406779661017,,78.64406779661017,981,16.345,7.409172602263716,2.057185802345319,10,train,False,,,8
M1,N7,E10b,T12b,categorical,0.63673996925354,0.7966101694915254,0.9186440677966101,0.8252425789833069,0.7966101694915254,,,,,accuracy,0.7966101694915254,,79.66101694915254,982,15.933,7.429046858429343,2.089847552623116,10,train,False,,,9
M1,N7,E10b,T12b,categorical,0.7901705503463745,0.8067796610169492,0.911864406779661,0.8242702484130859,0.8067796610169492,,,,,accuracy,0.8067796610169492,,80.67796610169492,981,16.345,7.409172602263716,2.057185802345319,10,train,False,,,8
M1,N7,E10b,T12b,categorical,0.6918699741363525,0.8006756756756757,0.918918918918919,0.8285001516342163,0.8006756756756757,,,,,accuracy,0.8006756756756757,,80.06756756756756,986,16.455,7.45370473561981,2.092059029483905,10,train,False,,,10
M1,N7,E10b,T12b,categorical,0.6682164072990417,0.8,0.9152542372881356,0.8188295364379883,0.8,,,,,accuracy,0.8,,80.0,982,15.933,7.429046858429343,2.089847552623116,10,train,False,,,9
M1,N7,E10b,T12b,categorical,0.5957728028297424,0.8101694915254237,0.9220338983050848,0.8348108530044556,0.8101694915254237,,,,,accuracy,0.8101694915254237,,81.01694915254237,983,16.189,7.3979512770079285,2.0545067380468787,10,train,False,,,11
M1,N7,E10b,T12b,categorical,0.6983203291893005,0.7972972972972973,0.9121621621621622,0.8218369483947754,0.7972972972972973,,,,,accuracy,0.7972972972972973,,79.72972972972973,986,16.455,7.45370473561981,2.092059029483905,10,train,False,,,10
M1,N7,E10b,T12b,categorical,0.5956085920333862,0.8169491525423729,0.9254237288135593,0.8425652384757996,0.8169491525423729,,,,,accuracy,0.8169491525423729,,81.69491525423729,982,16.279,7.420507663310172,2.0759902363814176,10,train,False,,,12
M1,N7,E10b,T12b,categorical,0.628972589969635,0.8169491525423729,0.9152542372881356,0.8331135511398315,0.8169491525423729,,,,,accuracy,0.8169491525423729,,81.69491525423729,983,16.189,7.3979512770079285,2.0545067380468787,10,train,False,,,11
M1,N7,E10b,T12b,categorical,0.47521212697029114,0.8451178451178452,0.9393939393939394,0.8677047491073608,0.8451178451178452,,,,,accuracy,0.8451178451178452,,84.51178451178451,988,16.798,7.404697908375205,2.0774980687927864,10,train,False,,,13
M1,N7,E10b,T12b,categorical,0.5997058153152466,0.8101694915254237,0.9220338983050848,0.845401406288147,0.8101694915254237,,,,,accuracy,0.8101694915254237,,81.01694915254237,982,16.279,7.420507663310172,2.0759902363814176,10,train,False,,,12
M1,N7,E10b,T12b,categorical,0.5652432441711426,0.8095238095238095,0.9149659863945578,0.8423424363136292,0.8095238095238095,,,,,accuracy,0.8095238095238095,,80.95238095238095,978,16.738,7.395000913950955,2.0877558943915537,10,train,False,,,14
M1,N7,E10b,T12b,categorical,0.5257456302642822,0.8417508417508418,0.9326599326599326,0.8626781702041626,0.8417508417508418,,,,,accuracy,0.8417508417508418,,84.17508417508418,988,16.798,7.404697908375205,2.0774980687927864,10,train,False,,,13
M1,N7,E10b,T12b,categorical,0.5263440608978271,0.8424657534246576,0.9486301369863014,0.860140860080719,0.8424657534246576,,,,,accuracy,0.8424657534246576,,84.24657534246576,973,15.947,7.3743249796945305,2.054389273529947,10,train,False,,,15
M1,N7,E10b,T12b,categorical,0.59799724817276,0.8027210884353742,0.9285714285714286,0.8365646004676819,0.8027210884353742,,,,,accuracy,0.8027210884353742,,80.27210884353741,978,16.738,7.395000913950955,2.0877558943915537,10,train,False,,,14
