Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,1.0145329236984253,0.73,0.8966666666666666,0.7543742656707764,0.73,,,,,accuracy,0.73,,73.0,1000.0,127.745,7.261583078166958,2.3355898434129467,18.0,train,False,,,12
M1,N7,E10b,T12a,categorical,1.1596946716308594,0.69,0.8533333333333334,0.7190458178520203,0.69,,,,,accuracy,0.69,,69.0,1000.0,130.103,7.248841461517116,2.371883446623695,18.0,train,False,,,13
M1,N7,E10b,T12a,categorical,1.195991039276123,0.67,0.8433333333333334,0.713657557964325,0.67,,,,,accuracy,0.67,,67.0,1000.0,128.312,7.262604502149108,2.331638889956851,18.0,train,False,,,14
M1,N7,E10b,T12a,categorical,1.0779443979263306,0.6966666666666667,0.8766666666666667,0.7255774736404419,0.6966666666666667,,,,,accuracy,0.6966666666666667,,69.66666666666667,1000.0,130.927,7.266297376880097,2.3687324728954753,18.0,train,False,,,15
M1,N7,E10b,T12a,categorical,1.110978364944458,0.6833333333333333,0.8733333333333333,0.7216756939888,0.6833333333333333,,,,,accuracy,0.6833333333333333,,68.33333333333333,1000.0,130.765,7.274964552558937,2.3673191090770547,18.0,train,False,,,16
M1,N7,E10b,T12a,categorical,1.1225658655166626,0.6866666666666666,0.85,0.7258897423744202,0.6866666666666666,,,,,accuracy,0.6866666666666666,,68.66666666666667,1000.0,128.087,7.260344514205232,2.357804002320968,18.0,train,False,,,17
M1,N7,E10b,T12a,categorical,1.1964027881622314,0.68,0.8666666666666667,0.7164129614830017,0.68,,,,,accuracy,0.68,,68.0,1000.0,136.065,7.286278252146137,2.3584254312922535,18.0,train,False,,,18
M1,N7,E10b,T12a,categorical,1.1137597560882568,0.6866666666666666,0.84,0.7229621410369873,0.6866666666666666,,,,,accuracy,0.6866666666666666,,68.66666666666667,1000.0,132.625,7.249132320990149,2.4013491530555005,18.0,train,False,,,19
M1,N7,E10b,T12a,categorical,0.9833213090896606,0.7066666666666667,0.8966666666666666,0.7450467944145203,0.7066666666666667,,,,,accuracy,0.7066666666666667,,70.66666666666667,1000.0,131.982,7.264667586894769,2.416162934373314,18.0,test,False,,,0
M1,N7,E10b,T12a,categorical,1.048771619796753,0.7166666666666667,0.9033333333333332,0.7565645575523376,0.7166666666666667,,,,,accuracy,0.7166666666666667,,71.66666666666667,1000.0,130.454,7.271147626033244,2.3198012076256393,18.0,test,False,,,1
M1,N7,E10b,T12a,categorical,1.0592472553253174,0.71,0.89,0.7397911548614502,0.71,,,,,accuracy,0.71,,71.0,1000.0,127.922,7.27656261025056,2.375907371809314,18.0,test,False,,,2
M1,N7,E10b,T12a,categorical,1.1907744407653809,0.68,0.8233333333333334,0.712321937084198,0.68,,,,,accuracy,0.68,,68.0,1000.0,132.339,7.274006898134297,2.336384477949194,18.0,test,False,,,3
M1,N7,E10b,T12a,categorical,1.184610366821289,0.7033333333333334,0.85,0.7160300612449646,0.7033333333333334,,,,,accuracy,0.7033333333333334,,70.33333333333334,1000.0,130.608,7.258476203377783,2.4126476269556356,18.0,test,False,,,4
