Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,1.9545755066327601,0.48322147651006714,0.7315436241610739,0.538501501083374,0.48322147651006714,,,,-0.01700601033345106,final_score,0.0,,0.0,0.03386133072222686,0.0,0.0,-0.035048106238765434,graph_lift,0.0,494,70.48,7.038130991473121,1.9108060195499164,16,train,False,,,,10
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.15627282857894897,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,494,70.48,7.038130991473121,,16,train,False,,,,10
M1,N7,E10b,T12a,categorical,1.9780547890887163,0.4899328859060403,0.7583892617449665,0.5125091075897217,0.4899328859060403,,,,0.001482621382129845,final_score,0.001482621382129845,,0.001482621382129845,0.0,0.001482621382129845,0.001482621382129845,0.001482621382129845,graph_lift,0.1482621382129845,494,69.038,7.01396385638611,1.9610567492283553,16,train,False,,,,11
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.21478436887264252,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,494,69.038,7.01396385638611,,16,train,False,,,,11
M1,N7,E10b,T12a,categorical,1.715299072265625,0.52,0.8466666666666667,0.5557885766029358,0.52,,,,0.11835804310876152,final_score,0.0,,0.11835804310876152,0.15017460217536927,0.0,0.11835804310876152,-0.03743893645453673,graph_lift,0.0,497,70.518,7.059846034468231,1.9724577477513017,16,train,False,,,,12
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.23846179246902466,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,497,70.518,7.059846034468231,,16,train,False,,,,12
M1,N7,E10b,T12a,categorical,1.9690483711861275,0.43243243243243246,0.722972972972973,0.4978877305984497,0.43243243243243246,,,,-0.030300417969167714,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,492,73.846,7.035043539224136,1.981930462158559,16,train,False,,,,13
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.2529941201210022,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,492,73.846,7.035043539224136,,16,train,False,,,,13
M1,N7,E10b,T12a,categorical,1.9823342400628168,0.4864864864864865,0.75,0.5253499746322632,0.4864864864864865,,,,-0.01835757624741352,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,76.742,7.037368300535987,1.9488917626492195,16,train,False,,,,14
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1790476143360138,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,76.742,7.037368300535987,,16,train,False,,,,14
M1,N7,E10b,T12a,categorical,2.02546856854413,0.4391891891891892,0.6824324324324325,0.5007539987564087,0.4391891891891892,,,,-0.12311829211012437,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,491,73.474,6.991766966979318,1.9621493191567252,16,train,False,,,,15
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.28996068239212036,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,491,73.474,6.991766966979318,,16,train,False,,,,15
M1,N7,E10b,T12a,categorical,1.8220463053385416,0.52,0.72,0.5640754103660583,0.52,,,,-0.02629345523945026,final_score,0.0,,0.0,0.04642918779346705,0.0,0.0,-0.048689816423838905,graph_lift,0.0,497,73.938,7.0801503551019245,1.936624136183926,16,train,False,,,,16
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.28550297021865845,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,497,73.938,7.0801503551019245,,16,train,False,,,,16
M1,N7,E10b,T12a,categorical,2.1613562667129824,0.4429530201342282,0.7248322147651006,0.4402817189693451,0.4429530201342282,,,,-0.07770818648387912,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,494,74.11,7.040675669732206,1.8920296326060142,16,train,False,,,,17
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.2835111916065216,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,494,74.11,7.040675669732206,,16,train,False,,,,17
M1,N7,E10b,T12a,categorical,1.9257103172508445,0.47297297297297297,0.7297297297297297,0.507047712802887,0.47297297297297297,,,,0.03539769628662559,final_score,0.0,,0.03539769628662559,0.04883523243707755,0.0,0.03539769628662559,-0.01412745363233087,graph_lift,0.0,491,68.068,7.052066587707472,1.9979626065118339,16,train,False,,,,18
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.25777900218963623,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,491,68.068,7.052066587707472,,16,train,False,,,,18
M1,N7,E10b,T12a,categorical,1.9087495349702381,0.4557823129251701,0.7619047619047619,0.5164240598678589,0.4557823129251701,,,,-0.010054794598802319,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,490,73.088,7.03445661147099,1.945967389811179,16,train,False,,,,19
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.22025787830352783,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,490,73.088,7.03445661147099,,16,train,False,,,,19
M1,N7,E10b,T12a,categorical,1.7638063173036318,0.5608108108108109,0.722972972972973,0.5769311189651489,0.5608108108108109,,,,0.04852984246441028,final_score,0.0,,0.04852984246441028,0.08344279561685175,0.0,0.04852984246441028,-0.038091406608863246,graph_lift,0.0,491,68.126,7.070453035830154,1.9934039285528258,16,train,False,,,,20
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.22656095027923584,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,491,68.126,7.070453035830154,,16,train,False,,,,20
