Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,0.754791259765625,0.7866666666666666,0.9066666666666666,0.8135862350463867,0.7866666666666666,,,,0.4458850548480372,final_score,0.05194582755671587,,0.4458850548480372,0.4155239634419605,0.05194582755671587,0.4458850548480372,0.05194582755671587,graph_lift,5.194582755671587,1000,219.817,7.682813154988811,1.3539656857810132,11,train,False,,,,5,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.06894230097532272,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,219.817,7.682813154988811,,11,train,False,,,,5,450.797
M1,N7,E10b,T12a,categorical,0.9666053056716919,0.73,0.9,0.7600868940353394,0.73,,,,0.3309299353836396,final_score,0.0697552591662048,,0.3309299353836396,0.28075910000129556,0.0697552591662048,0.3309299353836396,0.0697552591662048,graph_lift,6.97552591662048,1000,216.934,7.6342927696670095,1.434705340673147,11,train,False,,,,6,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.06293053179979324,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,216.934,7.6342927696670095,,11,train,False,,,,6,450.797
M1,N7,E10b,T12a,categorical,0.8211795687675476,0.73,0.92,0.7714161276817322,0.73,,,,0.38887205300540073,final_score,0.12789853381507538,,0.38887205300540073,0.2992467382631223,0.12789853381507538,0.38887205300540073,0.12789853381507538,graph_lift,12.789853381507537,1000,219.161,7.63140528740588,1.3717287064786692,10,train,False,,,,7,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10413912683725357,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,219.161,7.63140528740588,,10,train,False,,,,7,450.797
M1,N7,E10b,T12a,categorical,0.9461435079574585,0.6933333333333334,0.9133333333333333,0.7481198906898499,0.6933333333333334,,,,0.3028242271674736,final_score,0.04145620405910285,,0.3028242271674736,0.27267196784870373,0.04145620405910285,0.3028242271674736,0.04145620405910285,graph_lift,4.145620405910285,1000,214.565,7.657271824177929,1.353609540269382,11,train,False,,,,8,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.13236525654792786,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,214.565,7.657271824177929,,11,train,False,,,,8,450.797
M1,N7,E10b,T12a,categorical,0.7857629060745239,0.7633333333333333,0.9233333333333333,0.7928583025932312,0.7633333333333333,,,,0.39152176207761435,final_score,0.14002546625037135,,0.39152176207761435,0.2924462131810791,0.14002546625037135,0.39152176207761435,0.14002546625037135,graph_lift,14.002546625037136,1000,227.171,7.6609080554042395,1.3396231503303442,12,train,False,,,,9,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.04535524547100067,final_score,0.15439362684835983,,0.15439362684835983,0.0,0.15439362684835983,0.15439362684835983,0.15439362684835983,graph_lift,15.439362684835983,1000,227.171,7.6609080554042395,,12,train,False,,,,9,450.797
M1,N7,E10b,T12a,categorical,0.7495875954627991,0.8133333333333334,0.95,0.8237441778182983,0.8133333333333334,,,,0.42736835332147516,final_score,0.0,,0.42736835332147516,0.4641579603943453,0.0,0.42736835332147516,-0.06865756016445619,graph_lift,0.0,1000,217.474,7.649946727944114,1.328457100694911,10,train,False,,,,10,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1487487554550171,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,217.474,7.649946727944114,,10,train,False,,,,10,450.797
M1,N7,E10b,T12a,categorical,0.7830559611320496,0.76,0.9133333333333333,0.7993819117546082,0.76,,,,0.4397683268143121,final_score,0.08515448644005318,,0.4397683268143121,0.3876215548069387,0.08515448644005318,0.4397683268143121,0.08515448644005318,graph_lift,8.515448644005318,1000,235.122,7.668067874249651,1.3907052907513069,11,train,False,,,,11,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.049086928367614746,final_score,0.20982008732074187,,0.20982008732074187,0.0,0.20982008732074187,0.20982008732074187,0.20982008732074187,graph_lift,20.982008732074185,1000,235.122,7.668067874249651,,11,train,False,,,,11,450.797
M1,N7,E10b,T12a,categorical,0.812745213508606,0.77,0.94,0.7933942675590515,0.77,,,,0.42047024277895384,final_score,0.03946639095563638,,0.42047024277895384,0.39665853254461214,0.03946639095563638,0.42047024277895384,0.03946639095563638,graph_lift,3.946639095563638,1000,213.592,7.654340248767621,1.3837508442483935,11,train,False,,,,12,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1345527321100235,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,213.592,7.654340248767621,,11,train,False,,,,12,450.797
M1,N7,E10b,T12a,categorical,0.8353193998336792,0.76,0.92,0.7876977920532227,0.76,,,,0.43795246781711483,final_score,0.06521898503216383,,0.43795246781711483,0.39873882419164874,0.06521898503216383,0.43795246781711483,0.06521898503216383,graph_lift,6.521898503216383,1000,209.145,7.662639169244226,1.4259982622064096,12,train,False,,,,13,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10201020538806915,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,209.145,7.662639169244226,,12,train,False,,,,13,450.797
M1,N7,E10b,T12a,categorical,0.7740797996520996,0.7833333333333333,0.94,0.8067871332168579,0.7833333333333333,,,,0.45138586186585417,final_score,0.13676549763712742,,0.45138586186585417,0.3644668550290078,0.13676549763712742,0.45138586186585417,0.13676549763712742,graph_lift,13.676549763712742,1000,220.625,7.675069616470148,1.4102673209778844,11,train,False,,,,14,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07841429859399796,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,220.625,7.675069616470148,,11,train,False,,,,14,450.797
