Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11176971346139908,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,942,84.489,7.267741818344115,,11,train,False,,,,20,370.028
M1,N7,E10b,T12a,categorical,0.8058249354362488,0.7659574468085106,0.9148936170212766,0.7951557040214539,0.7659574468085106,,,,0.58399155970011,final_score,0.0,,0.58399155970011,0.587398691931177,0.0,0.58399155970011,-0.008257686450423747,graph_lift,0.0,938,86.86,7.277999156940701,1.9456583487678583,11,train,False,,,,21,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10852821171283722,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,938,86.86,7.277999156940701,,11,train,False,,,,21,370.028
M1,N7,E10b,T12a,categorical,1.0249744653701782,0.7508896797153025,0.900355871886121,0.7728374600410461,0.7508896797153025,,,,0.4680171104513364,final_score,0.0,,0.4680171104513364,0.5051044105498216,0.0,0.4680171104513364,-0.07493964563250319,graph_lift,0.0,936,86.408,7.266007412493439,1.8942379774734497,11,train,False,,,,22,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07780962437391281,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,936,86.408,7.266007412493439,,11,train,False,,,,22,370.028
M1,N7,E10b,T12a,categorical,0.8248690366744995,0.7614035087719299,0.9192982456140351,0.7982324361801147,0.7614035087719299,,,,0.5553335307485789,final_score,0.0,,0.5553335307485789,0.6437428314310469,0.0,0.5553335307485789,-0.2481614644769078,graph_lift,0.0,947,83.374,7.281000054791109,1.907491264459,11,train,False,,,,23,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11779209226369858,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,947,83.374,7.281000054791109,,11,train,False,,,,23,370.028
M1,N7,E10b,T12a,categorical,0.9772859215736389,0.7192982456140351,0.8912280701754386,0.7549434900283813,0.7192982456140351,,,,0.4487630690494203,final_score,0.0,,0.4487630690494203,0.49380957724728824,0.0,0.4487630690494203,-0.08899122972912195,graph_lift,0.0,947,80.958,7.283400691440381,1.8970729919010525,11,train,False,,,,24,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12496437132358551,final_score,0.03316517344932284,,0.03316517344932284,0.0,0.03316517344932284,0.03316517344932284,0.03316517344932284,graph_lift,3.3165173449322842,947,80.958,7.283400691440381,,11,train,False,,,,24,370.028
M1,N7,E10b,T12a,categorical,1.0167970657348633,0.7046263345195729,0.9181494661921709,0.7371348738670349,0.7046263345195729,,,,0.4994486299901445,final_score,0.0,,0.4994486299901445,0.528516409954108,0.0,0.4994486299901445,-0.06165173205950637,graph_lift,0.0,934,85.426,7.26316532911605,1.9549357035831423,11,train,False,,,,25,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10647809505462646,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,934,85.426,7.26316532911605,,11,train,False,,,,25,370.028
M1,N7,E10b,T12a,categorical,0.7591700553894043,0.8078291814946619,0.9359430604982206,0.8194459080696106,0.8078291814946619,,,,0.6225268305252987,final_score,0.017594581733419188,,0.6225268305252987,0.6157664010640951,0.017594581733419188,0.6225268305252987,0.017594581733419188,graph_lift,1.7594581733419188,934,85.878,7.27942337286605,1.9345839537749676,11,train,False,,,,26,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.05555608868598938,final_score,0.04343765626567476,,0.4328203197349931,0.40706459544414714,0.04343765626567476,0.4328203197349931,0.04343765626567476,graph_lift,4.343765626567476,934,85.878,7.27942337286605,,11,train,False,,,,26,370.028
M1,N7,E10b,T12a,categorical,0.9623143672943115,0.7340425531914894,0.9326241134751773,0.7627783417701721,0.7340425531914894,,,,0.497136410742684,final_score,0.0,,0.497136410742684,0.5034627386743795,0.0,0.497136410742684,-0.012740892626680081,graph_lift,0.0,937,83.482,7.258150083943955,1.8650990937225564,11,train,False,,,,27,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08420935273170471,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,937,83.482,7.258150083943955,,11,train,False,,,,27,370.028
