Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E11a,T12b,categorical,1.7061747312545776,0.5959595959595959,0.7508417508417509,0.6266176104545593,0.5959595959595959,,,,0.4637400682473932,final_score,0.0,,0.4637400682473932,0.4712767029391076,0.0,0.4637400682473932,-0.014254402508097558,graph_lift,0.0,990,16.022,7.517689872177632,3.2455433663385205,47,train,False,,,,27,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.1298017054796219,final_score,0.054900608190037926,,0.17660769947413874,0.12877702846789402,0.054900608190037926,0.17660769947413874,0.054900608190037926,graph_lift,5.4900608190037925,990,16.022,7.517689872177632,,47,train,False,,,,27,183.456
M1,N7,E11a,T12b,categorical,1.9873930215835571,0.5723905723905723,0.7138047138047138,0.58966463804245,0.5723905723905723,,,,0.38102378918089175,final_score,0.0,,0.38102378918089175,0.41081567761149784,0.0,0.38102378918089175,-0.050564631981096106,graph_lift,0.0,989,16.209,7.470070463538906,3.263815334379775,47,train,False,,,,28,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14324867725372314,final_score,0.0,,0.16042092245563136,0.22716651135493257,0.0,0.16042092245563136,-0.08636477311085426,graph_lift,0.0,989,16.209,7.470070463538906,,47,train,False,,,,28,183.456
M1,N7,E11a,T12b,categorical,1.9267442226409912,0.5622895622895623,0.7407407407407407,0.5986102223396301,0.5622895622895623,,,,0.3828064796817747,final_score,0.0,,0.3828064796817747,0.40090157520901215,0.0,0.3828064796817747,-0.030203877657582565,graph_lift,0.0,990,15.738,7.505337166211021,3.212702195374973,47,train,False,,,,29,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.1347641497850418,final_score,0.008428371288213164,,0.17179260961635603,0.16475283640414323,0.008428371288213164,0.17179260961635603,0.008428371288213164,graph_lift,0.8428371288213163,990,15.738,7.505337166211021,,47,train,False,,,,29,183.456
M1,N7,E11a,T12b,categorical,1.7807427644729614,0.5791245791245792,0.7272727272727273,0.6122856736183167,0.5791245791245792,,,,0.4298849358661838,final_score,0.0,,0.4298849358661838,0.4499464833283132,0.0,0.4298849358661838,-0.036471992004559146,graph_lift,0.0,989,16.569,7.475333188399982,3.195550704971934,47,train,False,,,,30,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.15033045411109924,final_score,0.0,,0.03965361487358009,0.10836948254509489,0.0,0.03965361487358009,-0.07706764890423365,graph_lift,0.0,989,16.569,7.475333188399982,,47,train,False,,,,30,183.456
M1,N7,E11a,T12b,categorical,1.907992959022522,0.5469798657718121,0.7080536912751678,0.5833131670951843,0.5469798657718121,,,,0.4140705154815547,final_score,0.0019821841264997513,,0.4140705154815547,0.41290678863721564,0.0019821841264997513,0.4140705154815547,0.0019821841264997513,graph_lift,0.19821841264997514,992,16.661,7.529301533627436,3.2652589492474737,47,train,False,,,,31,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.13541515171527863,final_score,0.10024660266634246,,0.2092343617993545,0.12113070031854059,0.10024660266634246,0.2092343617993545,0.10024660266634246,graph_lift,10.024660266634246,992,16.661,7.529301533627436,,47,train,False,,,,31,183.456
M1,N7,E11a,T12b,categorical,2.1236398220062256,0.5469798657718121,0.6812080536912751,0.577265739440918,0.5469798657718121,,,,0.32921309010866673,final_score,0.0,,0.32921309010866673,0.3672101890768603,0.0,0.32921309010866673,-0.06004695131352046,graph_lift,0.0,993,15.697,7.5346495437281344,3.229040490656595,47,train,False,,,,32,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.18608033657073975,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,993,15.697,7.5346495437281344,,47,train,False,,,,32,183.456
M1,N7,E11a,T12b,categorical,1.8496677875518799,0.5757575757575758,0.7205387205387206,0.6059631705284119,0.5757575757575758,,,,0.4200287183526563,final_score,0.0,,0.4200287183526563,0.4599958657119314,0.0,0.4200287183526563,-0.07401266920292571,graph_lift,0.0,988,15.878,7.487266300332239,3.2482465261131575,47,train,False,,,,33,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.13880555331707,final_score,0.0,,0.0003988710992831695,0.15794082929132505,0.0,0.0003988710992831695,-0.18709131575570273,graph_lift,0.0,988,15.878,7.487266300332239,,47,train,False,,,,33,183.456
M1,N7,E11a,T12b,categorical,1.751423954963684,0.5892255892255892,0.7777777777777778,0.6306173801422119,0.5892255892255892,,,,0.4491955132236177,final_score,0.0,,0.4491955132236177,0.46117760106964156,0.0,0.4491955132236177,-0.022237545933149847,graph_lift,0.0,990,15.748,7.518115200338489,3.2403387809532616,47,train,False,,,,34,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.11367840319871902,final_score,0.13761792031586795,,0.25112978480565207,0.13162595462484628,0.13761792031586795,0.25112978480565207,0.13761792031586795,graph_lift,13.761792031586795,990,15.748,7.518115200338489,,47,train,False,,,,34,183.456
M1,N7,E11a,T12b,categorical,1.9880142211914062,0.5939597315436241,0.6778523489932886,0.6049052476882935,0.5939597315436241,,,,0.39989197696497814,final_score,0.0,,0.39989197696497814,0.4130679184940481,0.0,0.39989197696497814,-0.022448835128015345,graph_lift,0.0,992,16.181,7.48250823571147,3.2709443219832544,47,train,False,,,,35,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.13706424832344055,final_score,0.0,,0.09454542483508935,0.0950446037148713,0.0,0.09454542483508935,-0.0005516060590733024,graph_lift,0.0,992,16.181,7.48250823571147,,47,train,False,,,,35,183.456
M1,N7,E11a,T12b,categorical,1.837608814239502,0.6006711409395973,0.7248322147651006,0.628108561038971,0.6006711409395973,,,,0.4208943039158569,final_score,0.0,,0.4208943039158569,0.44686550328299746,0.0,0.4208943039158569,-0.0469527746348969,graph_lift,0.0,992,16.59,7.474181485457882,3.236192083645458,47,train,False,,,,36,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.13620147109031677,final_score,0.0,,0.21786005071748513,0.2707476828646865,0.0,0.21786005071748513,-0.07252309098578838,graph_lift,0.0,992,16.59,7.474181485457882,,47,train,False,,,,36,183.456
M1,N7,E11a,T12b,categorical,2.083758592605591,0.5723905723905723,0.6936026936026936,0.6006382703781128,0.5723905723905723,,,,0.35593644625635046,final_score,0.0,,0.35593644625635046,0.45051899623928293,0.0,0.35593644625635046,-0.17213070030737662,graph_lift,0.0,988,16.351,7.487196666847839,3.2693274343616547,47,train,False,,,,37,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.12431373447179794,final_score,0.0,,0.2780924508208233,0.31941748816204685,0.0,0.2780924508208233,-0.06072009877189301,graph_lift,0.0,988,16.351,7.487196666847839,,47,train,False,,,,37,183.456
M1,N7,E11a,T12b,categorical,1.817355751991272,0.5738255033557047,0.7315436241610739,0.6085656881332397,0.5738255033557047,,,,0.4353081845004083,final_score,0.051892322533189324,,0.4353081845004083,0.40440117834679257,0.051892322533189324,0.4353081845004083,0.051892322533189324,graph_lift,5.189232253318933,991,16.399,7.513447710677512,3.2692536570828064,47,train,False,,,,38,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14164674282073975,final_score,0.0,,0.07356428687197769,0.0986650537597206,0.0,0.07356428687197769,-0.027848434139212324,graph_lift,0.0,991,16.399,7.513447710677512,,47,train,False,,,,38,183.456
M1,N7,E11a,T12b,categorical,1.8161941766738892,0.5757575757575758,0.7306397306397306,0.6007819771766663,0.5757575757575758,,,,0.422865519653566,final_score,0.0,,0.422865519653566,0.4530024329578278,0.0,0.422865519653566,-0.055095150545593455,graph_lift,0.0,989,15.667,7.5169585629140965,3.2284724957150277,47,train,False,,,,39,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.15867851674556732,final_score,0.0,,0.0,0.009260283671092091,0.0,0.0,-0.009346838042796138,graph_lift,0.0,989,15.667,7.5169585629140965,,47,train,False,,,,39,183.456
M1,N7,E11a,T12b,categorical,1.9909031391143799,0.5488215488215489,0.7037037037037037,0.5841276049613953,0.5488215488215489,,,,0.3886219076366174,final_score,0.0,,0.3886219076366174,0.41068403226325567,0.0,0.3886219076366174,-0.037436834965404696,graph_lift,0.0,988,16.129,7.50966096596807,3.2375975791705898,47,train,False,,,,40,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.13228055834770203,final_score,0.04315473158970847,,0.10251475277345266,0.06203722079575655,0.04315473158970847,0.10251475277345266,0.04315473158970847,graph_lift,4.315473158970847,988,16.129,7.50966096596807,,47,train,False,,,,40,183.456
M1,N7,E11a,T12b,categorical,1.9846482276916504,0.5268456375838926,0.6711409395973155,0.569454550743103,0.5268456375838926,,,,0.37998543688077946,final_score,0.0,,0.37998543688077946,0.4174355601170169,0.0,0.37998543688077946,-0.06428494544527957,graph_lift,0.0,993,15.56,7.521159148198693,3.2419134092753104,47,train,False,,,,41,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.15170179307460785,final_score,0.0,,0.009586080298501684,0.10192973664643429,0.0,0.009586080298501684,-0.10282453402154056,graph_lift,0.0,993,15.56,7.521159148198693,,47,train,False,,,,41,183.456
M1,N7,E11a,T12b,categorical,1.8791664838790894,0.581081081081081,0.6925675675675675,0.6037892699241638,0.581081081081081,,,,0.43463443410345737,final_score,0.00575730261666402,,0.43463443410345737,0.43136060502684015,0.00575730261666402,0.43463443410345737,0.00575730261666402,graph_lift,0.575730261666402,985,16.251,7.4673010173646315,3.3031887077824114,47,train,False,,,,42,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.1313166320323944,final_score,0.12118507497217716,,0.3514320327668309,0.26199709544915184,0.12118507497217716,0.3514320327668309,0.12118507497217716,graph_lift,12.118507497217717,985,16.251,7.4673010173646315,,47,train,False,,,,42,183.456
M1,N7,E11a,T12b,categorical,2.019423723220825,0.540268456375839,0.697986577181208,0.5775571465492249,0.540268456375839,,,,0.3780384867151336,final_score,0.0,,0.3780384867151336,0.4002178950350501,0.0,0.3780384867151336,-0.036979109807240104,graph_lift,0.0,991,16.805,7.52206298533061,3.277177201323502,47,train,False,,,,43,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14340786635875702,final_score,0.0,,0.21665432439018872,0.2922463588927798,0.0,0.21665432439018872,-0.10680557486688978,graph_lift,0.0,991,16.805,7.52206298533061,,47,train,False,,,,43,183.456
M1,N7,E11a,T12b,categorical,1.8325417041778564,0.5892255892255892,0.6902356902356902,0.6206409335136414,0.5892255892255892,,,,0.4095260129784297,final_score,0.00088693167354471,,0.4095260129784297,0.40900183798953593,0.00088693167354471,0.4095260129784297,0.00088693167354471,graph_lift,0.088693167354471,990,15.999,7.528927327156631,3.259694929195256,47,train,False,,,,44,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14688719809055328,final_score,0.0,,0.08281089874628725,0.16814807398749357,0.0,0.08281089874628725,-0.10258697800974174,graph_lift,0.0,990,15.999,7.528927327156631,,47,train,False,,,,44,183.456
M1,N7,E11a,T12b,categorical,1.7996662855148315,0.6321070234113713,0.7692307692307693,0.6421517133712769,0.6321070234113713,,,,0.4334870682847156,final_score,0.0,,0.4334870682847156,0.4722133296389308,0.0,0.4334870682847156,-0.07337483784446812,graph_lift,0.0,995,16.206,7.530770459304357,3.2383710742701455,47,train,False,,,,45,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14255981147289276,final_score,0.0,,0.07479793235763973,0.14270004863413888,0.0,0.07479793235763973,-0.07920461930309997,graph_lift,0.0,995,16.206,7.530770459304357,,47,train,False,,,,45,183.456
M1,N7,E11a,T12b,categorical,1.9800114631652832,0.5488215488215489,0.7138047138047138,0.5820356607437134,0.5488215488215489,,,,0.38120914688470753,final_score,0.0,,0.38120914688470753,0.4041006996858658,0.0,0.38120914688470753,-0.03841513623038453,graph_lift,0.0,989,16.198,7.52809788502386,3.2598795840392087,47,train,False,,,,46,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.18622928857803345,final_score,0.0,,0.0,0.09129888185704327,0.0,0.0,-0.10047184936189342,graph_lift,0.0,989,16.198,7.52809788502386,,47,train,False,,,,46,183.456
M1,N7,E11a,T12b,categorical,1.7309730052947998,0.6195286195286195,0.7542087542087542,0.6363691687583923,0.6195286195286195,,,,0.4497600350878499,final_score,0.0,,0.4497600350878499,0.4592052463495394,0.0,0.4497600350878499,-0.0174654269442014,graph_lift,0.0,990,16.203,7.505503458729728,3.279835373867239,47,train,False,,,,47,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.1493157595396042,final_score,0.0,,0.07709844653119298,0.17827000449826977,0.0,0.07709844653119298,-0.12312019583184823,graph_lift,0.0,990,16.203,7.505503458729728,,47,train,False,,,,47,183.456
M1,N7,E11a,T12b,categorical,2.0328729152679443,0.5661016949152542,0.7016949152542373,0.606495201587677,0.5661016949152542,,,,0.3570831253626673,final_score,0.0,,0.3570831253626673,0.4152309383924363,0.0,0.3570831253626673,-0.09943722547481794,graph_lift,0.0,983,16.175,7.526753390940635,3.2534701826251338,47,train,False,,,,48,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.16851434111595154,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,983,16.175,7.526753390940635,,47,train,False,,,,48,183.456
M1,N7,E11a,T12b,categorical,2.1397171020507812,0.5637583892617449,0.7013422818791947,0.5904045104980469,0.5637583892617449,,,,0.3403820181727606,final_score,0.0,,0.3403820181727606,0.37323978610922215,0.0,0.3403820181727606,-0.052424782569538635,graph_lift,0.0,993,15.902,7.493563155146127,3.2513407378139045,47,train,False,,,,49,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.15842683613300323,final_score,0.036053939697368004,,0.2001578492538873,0.17024179704100734,0.036053939697368004,0.2001578492538873,0.036053939697368004,graph_lift,3.6053939697368005,993,15.902,7.493563155146127,,47,train,False,,,,49,183.456
M1,N7,E11a,T12b,categorical,1.9869440793991089,0.5656565656565656,0.7037037037037037,0.5680654048919678,0.5656565656565656,,,,0.386501239806763,final_score,0.0,,0.386501239806763,0.4144865192350572,0.0,0.386501239806763,-0.047796131682114135,graph_lift,0.0,989,15.988,7.501499136388475,3.255216327576655,47,train,False,,,,50,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.13589897751808167,final_score,0.0,,0.115232919605655,0.12716045777640622,0.0,0.115232919605655,-0.013665212898541853,graph_lift,0.0,989,15.988,7.501499136388475,,47,train,False,,,,50,183.456
M1,N7,E11a,T12b,categorical,1.9014406204223633,0.6086956521739131,0.725752508361204,0.6034068465232849,0.6086956521739131,,,,0.38855942550314426,final_score,0.0,,0.38855942550314426,0.4054659253521682,0.0,0.38855942550314426,-0.028436553210240096,graph_lift,0.0,995,16.845,7.435753301633929,3.212417726433623,47,train,False,,,,51,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.16486473381519318,final_score,0.0,,0.08187527099441726,0.22818068092469002,0.0,0.08187527099441726,-0.18955914462669346,graph_lift,0.0,995,16.845,7.435753301633929,,47,train,False,,,,51,183.456
M1,N7,E11a,T12b,categorical,1.82547128200531,0.569023569023569,0.7037037037037037,0.5997822880744934,0.569023569023569,,,,0.4064922550542993,final_score,0.0,,0.4064922550542993,0.4191555312526559,0.0,0.4064922550542993,-0.021801492274974018,graph_lift,0.0,988,16.526,7.477229823152705,3.2046648855784023,47,train,False,,,,52,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.169158473610878,final_score,0.0,,0.01186223212987811,0.0728096647809817,0.0,0.01186223212987811,-0.065733464140032,graph_lift,0.0,988,16.526,7.477229823152705,,47,train,False,,,,52,183.456
M1,N7,E11a,T12b,categorical,2.075307846069336,0.5050505050505051,0.6835016835016835,0.5467787981033325,0.5050505050505051,,,,0.3471235915641153,final_score,0.0,,0.3471235915641153,0.36571837495221515,0.0,0.3471235915641153,-0.029316288938212517,graph_lift,0.0,987,15.718,7.524443988664807,3.2597022483065934,47,train,False,,,,53,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.153642475605011,final_score,0.0,,0.131768404815891,0.16657194865337763,0.0,0.131768404815891,-0.041759506152033575,graph_lift,0.0,987,15.718,7.524443988664807,,47,train,False,,,,53,183.456
M1,N7,E11a,T12b,categorical,1.944098711013794,0.5618729096989966,0.7023411371237458,0.5954898595809937,0.5618729096989966,,,,0.40144012127337036,final_score,0.0,,0.40144012127337036,0.41691969661545736,0.0,0.40144012127337036,-0.026547930451833804,graph_lift,0.0,994,15.907,7.493907210935044,3.327309035176012,47,train,False,,,,54,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.17309123277664185,final_score,0.0,,0.0622607609537335,0.06564958386049075,0.0,0.0622607609537335,-0.0036269293064147947,graph_lift,0.0,994,15.907,7.493907210935044,,47,train,False,,,,54,183.456
M1,N7,E11a,T12b,categorical,1.9669424295425415,0.5641891891891891,0.7195945945945946,0.5968176126480103,0.5641891891891891,,,,0.37411134599316853,final_score,0.0,,0.37411134599316853,0.4015564592441866,0.0,0.37411134599316853,-0.04586082292133329,graph_lift,0.0,986,16.104,7.4840168569560666,3.221504642655777,47,train,False,,,,55,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14724750816822052,final_score,0.01299842684845306,,0.10949904881545758,0.09777149762676979,0.01299842684845306,0.10949904881545758,0.01299842684845306,graph_lift,1.299842684845306,986,16.104,7.4840168569560666,,47,train,False,,,,55,183.456
M1,N7,E11a,T12b,categorical,1.8795338869094849,0.5622895622895623,0.7171717171717171,0.5911282300949097,0.5622895622895623,,,,0.4105647824344618,final_score,0.0,,0.4105647824344618,0.4608683905822891,0.0,0.4105647824344618,-0.09330487634022742,graph_lift,0.0,987,15.834,7.494343703032115,3.285403213358985,47,train,False,,,,56,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14163227379322052,final_score,0.0,,0.1795043315054979,0.18501019578919345,0.0,0.1795043315054979,-0.006755746213324876,graph_lift,0.0,987,15.834,7.494343703032115,,47,train,False,,,,56,183.456
M1,N7,E11a,T12b,categorical,1.9695217609405518,0.5067114093959731,0.6812080536912751,0.5605488419532776,0.5067114093959731,,,,0.376601371832037,final_score,0.0,,0.376601371832037,0.421574692133891,0.0,0.376601371832037,-0.07775130114511547,graph_lift,0.0,991,16.188,7.473980494384701,3.222103223493148,47,train,False,,,,57,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.18116678297519684,final_score,0.0,,0.0,0.06997274937380542,0.0,0.0,-0.07523731087093655,graph_lift,0.0,991,16.188,7.473980494384701,,47,train,False,,,,57,183.456
M1,N7,E11a,T12b,categorical,2.046281576156616,0.5906040268456376,0.7248322147651006,0.6057748794555664,0.5906040268456376,,,,0.34947039965370486,final_score,0.0,,0.34947039965370486,0.4088305531528983,0.0,0.34947039965370486,-0.10041140288250751,graph_lift,0.0,992,16.346,7.471578219956926,3.2232229174539273,47,train,False,,,,58,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.15401077270507812,final_score,0.0,,0.0,0.045052281856524476,0.0,0.0,-0.0471777470122774,graph_lift,0.0,992,16.346,7.471578219956926,,47,train,False,,,,58,183.456
M1,N7,E11a,T12b,categorical,1.7753909826278687,0.6174496644295302,0.7416107382550335,0.6314377784729004,0.6174496644295302,,,,0.4267389039702917,final_score,0.0,,0.4267389039702917,0.4750187224255904,0.0,0.4267389039702917,-0.0919648385907546,graph_lift,0.0,992,15.577,7.496026924325992,3.214505505994073,47,train,False,,,,59,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.1446113884449005,final_score,0.0,,0.0,0.092995130105972,0.0,0.0,-0.10252991267493118,graph_lift,0.0,992,15.577,7.496026924325992,,47,train,False,,,,59,183.456
M1,N7,E11a,T12b,categorical,1.8209894895553589,0.5824915824915825,0.7542087542087542,0.600428581237793,0.5824915824915825,,,,0.4148187263354165,final_score,0.0,,0.4148187263354165,0.4599570846118114,0.0,0.4148187263354165,-0.08358290978402885,graph_lift,0.0,990,16.132,7.505252811418572,3.237878623288785,47,train,False,,,,60,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.11570467799901962,final_score,0.0,,0.29958142536376653,0.3214151309999787,0.0,0.29958142536376653,-0.03217534995790112,graph_lift,0.0,990,16.132,7.505252811418572,,47,train,False,,,,60,183.456
M1,N7,E11a,T12b,categorical,1.7631971836090088,0.6094276094276094,0.734006734006734,0.6293224692344666,0.6094276094276094,,,,0.40782517049576117,final_score,0.0,,0.40782517049576117,0.4466920612921995,0.0,0.40782517049576117,-0.07024459270764916,graph_lift,0.0,988,16.385,7.51026321069676,3.199146837528009,47,train,False,,,,61,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.16880275309085846,final_score,0.0,,0.13426417971894403,0.19466054627856963,0.0,0.13426417971894403,-0.07499491832982631,graph_lift,0.0,988,16.385,7.51026321069676,,47,train,False,,,,61,183.456
M1,N7,E11a,T12b,categorical,2.007200241088867,0.5566666666666666,0.6966666666666667,0.5927149653434753,0.5566666666666666,,,,0.3659022625544178,final_score,0.0,,0.3659022625544178,0.39061678719663606,0.0,0.3659022625544178,-0.04055662204497441,graph_lift,0.0,997,15.462,7.499849371596984,3.20465557745535,47,train,False,,,,62,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14501743018627167,final_score,0.003911701461171671,,0.217140566150279,0.21406622786543605,0.003911701461171671,0.217140566150279,0.003911701461171671,graph_lift,0.3911701461171671,997,15.462,7.499849371596984,,47,train,False,,,,62,183.456
M1,N7,E11a,T12b,categorical,2.00270676612854,0.5484949832775919,0.7190635451505016,0.5808513760566711,0.5484949832775919,,,,0.38143253253047504,final_score,0.0,,0.38143253253047504,0.39464294878916184,0.0,0.38143253253047504,-0.02182251983728158,graph_lift,0.0,994,16.053,7.515515053792837,3.277377525825611,47,train,False,,,,63,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.13973286747932434,final_score,0.06396544344412448,,0.20165357829326452,0.14709727742933057,0.06396544344412448,0.20165357829326452,0.06396544344412448,graph_lift,6.396544344412448,994,16.053,7.515515053792837,,47,train,False,,,,63,183.456
M1,N7,E11a,T12b,categorical,2.0723793506622314,0.5723905723905723,0.6734006734006734,0.5948858261108398,0.5723905723905723,,,,0.34909288140039274,final_score,0.0,,0.34909288140039274,0.41654814834513487,0.0,0.34909288140039274,-0.11561411066468702,graph_lift,0.0,987,15.696,7.500483469936757,3.221996952673782,47,train,False,,,,64,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14396333694458008,final_score,0.0,,0.0450260968634835,0.1379883209332499,0.0,0.0450260968634835,-0.10784334635745445,graph_lift,0.0,987,15.696,7.500483469936757,,47,train,False,,,,64,183.456
M1,N7,E11a,T12b,categorical,1.8992527723312378,0.5709459459459459,0.6891891891891891,0.5977071523666382,0.5709459459459459,,,,0.4050561524505104,final_score,0.0,,0.4050561524505104,0.45451644080527887,0.0,0.4050561524505104,-0.09067237228521607,graph_lift,0.0,985,16.897,7.468729681486442,3.2182640763634196,47,train,False,,,,65,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.14915668964385986,final_score,0.0,,0.11342003918414778,0.1837774616749983,0.0,0.11342003918414778,-0.08619882346698415,graph_lift,0.0,985,16.897,7.468729681486442,,47,train,False,,,,65,183.456
M1,N7,E11a,T12b,categorical,2.1703524589538574,0.5236486486486487,0.652027027027027,0.5603712797164917,0.5236486486486487,,,,0.3250390994553298,final_score,0.0,,0.3250390994553298,0.3796441204095854,0.0,0.3250390994553298,-0.08802208982093976,graph_lift,0.0,984,15.795,7.481184065564296,3.2623842295101277,47,train,False,,,,66,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.19023537635803223,final_score,0.0,,0.10651081094567788,0.1358464728905234,0.0,0.10651081094567788,-0.033947280228052684,graph_lift,0.0,984,15.795,7.481184065564296,,47,train,False,,,,66,183.456
M1,N7,E11a,T12b,categorical,2.110818862915039,0.5335570469798657,0.674496644295302,0.5569785833358765,0.5335570469798657,,,,0.35409583174639925,final_score,0.0,,0.35409583174639925,0.36558693727974734,0.0,0.35409583174639925,-0.0181129711990422,graph_lift,0.0,992,16.014,7.5062146520485715,3.314926591795281,47,train,False,,,,67,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.17207568883895874,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,992,16.014,7.5062146520485715,,47,train,False,,,,67,183.456
M1,N7,E11a,T12b,categorical,1.8841997385025024,0.5973154362416108,0.7348993288590604,0.6156853437423706,0.5973154362416108,,,,0.4062408409863236,final_score,0.0,,0.4062408409863236,0.44930818930143945,0.0,0.4062408409863236,-0.07820589934047552,graph_lift,0.0,992,15.748,7.492615522601035,3.2436086882131763,47,train,False,,,,68,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.15681396424770355,final_score,0.0,,0.14947376775370091,0.20956596487819418,0.0,0.14947376775370091,-0.07602430367922235,graph_lift,0.0,992,15.748,7.492615522601035,,47,train,False,,,,68,183.456
M1,N7,E11a,T12b,categorical,2.029508590698242,0.5387205387205387,0.6531986531986532,0.5760841369628906,0.5387205387205387,,,,0.3740783904911651,final_score,0.0,,0.3740783904911651,0.3890331067031263,0.0,0.3740783904911651,-0.024477130227569612,graph_lift,0.0,989,16.406,7.509345412517009,3.2659328840483024,47,train,False,,,,69,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.1431533247232437,final_score,0.0,,0.12818692487794253,0.17361108590304372,0.0,0.12818692487794253,-0.05496705032005281,graph_lift,0.0,989,16.406,7.509345412517009,,47,train,False,,,,69,183.456
M1,N7,E11a,T12b,categorical,1.7919270992279053,0.5986622073578596,0.725752508361204,0.6176331043243408,0.5986622073578596,,,,0.4427653393417851,final_score,0.005366045449189111,,0.4427653393417851,0.439759061000618,0.005366045449189111,0.4427653393417851,0.005366045449189111,graph_lift,0.5366045449189111,994,16.192,7.540979060296694,3.279725654288148,47,train,False,,,,70,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.13172270357608795,final_score,0.06608365750122024,,0.21304764884951843,0.15736312200628422,0.06608365750122024,0.21304764884951843,0.06608365750122024,graph_lift,6.608365750122023,994,16.192,7.540979060296694,,47,train,False,,,,70,183.456
M1,N7,E11a,T12b,categorical,1.9409904479980469,0.5973154362416108,0.7046979865771812,0.6124892234802246,0.5973154362416108,,,,0.3674966111434813,final_score,0.0,,0.3674966111434813,0.43502172138560347,0.0,0.3674966111434813,-0.1195180643187324,graph_lift,0.0,992,16.205,7.510440334272674,3.2817453464324275,47,train,False,,,,71,183.456
M5,N7,E11a,T12b,global_categorical,,,,,,,,,0.20480148494243622,final_score,0.0,,0.0,0.15134657289996806,0.0,0.0,-0.17833731422866056,graph_lift,0.0,992,16.205,7.510440334272674,,47,train,False,,,,71,183.456
M1,N7,E11a,T12b,categorical,1.967581868171692,0.5374149659863946,0.6836734693877551,0.5786328911781311,0.5374149659863946,,,,0.3912213166772437,final_score,0.0,,0.3912213166772437,0.42192843396958435,0.0,0.3912213166772437,-0.053119923374202044,graph_lift,0.0,980,15.948,7.5141875917685415,3.290328619687052,47,train,False,,,,72,183.456
